key,name,pos,team,pass_tds,pass_yds,pass_ints,rush_tds,rush_yds,receptions,reception_tds,reception_yds,two_pts,fumbles,kick_0_19,kick_20_29,kick_30_39,kick_40_49,kick_50,kick_extra_points,df_points_allowed_per_game,df_sacks,df_safeties,df_fumbles,df_tds,df_ints
schultz_TE_HOU,Dalton Schultz,TE,HOU,,,,0.0,0.0,53.0,4.0,538.0,,,,,,,,,,,,,,
hubbard_RB_CAR,Chuba Hubbard,RB,CAR,,,,4.0,474.0,27.0,1.0,176.0,,,,,,,,,,,,,,
bengals_DST_CIN,Bengals,DST,CIN,,,,,,,,,,,,,,,,,21.875,45.0,,9.0,3.0,13.0
moody_K_SF,Jake Moody,K,SF,,,,,,,,,,,,,,9.0,7.0,46.0,,,,,,
tolbert_WR_DAL,Jalen Tolbert,WR,DAL,,,,0.0,0.0,43.0,3.0,574.0,,,,,,,,,,,,,,
downs_WR_IND,Josh Downs,WR,IND,,,,0.0,0.0,53.0,2.0,596.0,,,,,,,,,,,,,,
davis_RB_BUF,Ray Davis,RB,BUF,,,,2.0,355.0,13.0,1.0,93.0,,,,,,,,,,,,,,
jaguars_DST_JAX,Jaguars,DST,JAX,,,,,,,,,,,,,,,,,21.9375,41.0,,9.0,3.0,13.0
mitchell_RB_BAL,Keaton Mitchell,RB,BAL,,,,1.0,183.0,10.0,1.0,78.0,,,,,,,,,,,,,,
polk_WR_NE,Ja'Lynn Polk,WR,NE,,,,0.0,0.0,51.0,3.0,635.0,,,,,,,,,,,,,,
mattison_RB_LV,Alexander Mattison,RB,LV,,,,3.0,496.0,13.0,1.0,86.0,,,,,,,,,,,,,,
watson_QB_CLE,Deshaun Watson,QB,CLE,21.0,3740.0,11.0,3.0,377.0,,,,,,,,,,,,,,,,,
kmet_TE_CHI,Cole Kmet,TE,CHI,,,,0.0,1.0,58.0,4.0,519.0,,,,,,,,,,,,,,
bills_DST_BUF,Bills,DST,BUF,,,,,,,,,,,,,,,,,23.375,40.0,,9.0,2.0,14.0
pearsall_WR_SF,Ricky Pearsall,WR,SF,,,,0.0,29.0,29.0,3.0,384.0,,,,,,,,,,,,,,
palmer_WR_LAC,Joshua Palmer,WR,LAC,,,,0.0,0.0,53.0,4.0,631.0,,,,,,,,,,,,,,
lawrence_QB_JAX,Trevor Lawrence,QB,JAX,20.0,3762.0,12.0,3.0,281.0,,,,,,,,,,,,,,,,,
herbert_QB_LAC,Justin Herbert,QB,LAC,23.0,3559.0,10.0,2.0,257.0,,,,,,,,,,,,,,,,,
fant_TE_SEA,Noah Fant,TE,SEA,,,,0.0,0.0,46.0,2.0,457.0,,,,,,,,,,,,,,
vidal_RB_LAC,Kimani Vidal,RB,LAC,,,,1.0,176.0,8.0,0.0,55.0,,,,,,,,,,,,,,
bears_DST_CHI,Bears,DST,CHI,,,,,,,,,,,,,,,,,22.0,39.0,,9.0,2.0,14.0
dicker_K_LAC,Cameron Dicker,K,LAC,,,,,,,,,,,,,,9.0,7.0,38.0,,,,,,
hopkins_K_CLE,Dustin Hopkins,K,CLE,,,,,,,,,,,,,,9.0,7.0,36.0,,,,,,
sinnott_TE_WSH,Ben Sinnott,TE,WSH,,,,0.0,0.0,33.0,2.0,333.0,,,,,,,,,,,,,,
santos_K_CHI,Cairo Santos,K,CHI,,,,,,,,,,,,,,9.0,7.0,37.0,,,,,,
bass_K_BUF,Tyler Bass,K,BUF,,,,,,,,,,,,,,9.0,7.0,39.0,,,,,,
giants_DST_NYG,Giants,DST,NYG,,,,,,,,,,,,,,,,,25.5625,44.0,,9.0,3.0,13.0
sanders_RB_CAR,Miles Sanders,RB,CAR,,,,3.0,391.0,13.0,0.0,96.0,,,,,,,,,,,,,,
herbert_RB_CHI,Khalil Herbert,RB,CHI,,,,2.0,476.0,12.0,1.0,87.0,,,,,,,,,,,,,,
davis_RB_NYJ,Isaiah Davis,RB,NYJ,,,,2.0,276.0,9.0,0.0,63.0,,,,,,,,,,,,,,
carter_RB_ARI,Michael Carter,RB,ARI,,,,1.0,188.0,16.0,0.0,107.0,,,,,,,,,,,,,,
hines_RB_CLE,Nyheim Hines,RB,CLE,,,,1.0,102.0,18.0,1.0,131.0,,,,,,,,,,,,,,
sermon_RB_IND,Trey Sermon,RB,IND,,,,1.0,243.0,10.0,0.0,68.0,,,,,,,,,,,,,,
johnson_RB_JAX,D'Ernest Johnson,RB,JAX,,,,1.0,242.0,9.0,0.0,62.0,,,,,,,,,,,,,,
vaughn_RB_DAL,Deuce Vaughn,RB,DAL,,,,1.0,124.0,14.0,1.0,101.0,,,,,,,,,,,,,,
raymond_WR_DET,Kalif Raymond,WR,DET,,,,0.0,30.0,32.0,2.0,360.0,,,,,,,,,,,,,,
agholor_WR_BAL,Nelson Agholor,WR,BAL,,,,0.0,0.0,29.0,3.0,368.0,,,,,,,,,,,,,,
colts_DST_IND,Colts,DST,IND,,,,,,,,,,,,,,,,,23.1875,41.0,,9.0,2.0,13.0
seahawks_DST_SEA,Seahawks,DST,SEA,,,,,,,,,,,,,,,,,23.25,40.0,,9.0,2.0,14.0
pineiro_K_CAR,Eddy Pineiro,K,CAR,,,,,,,,,,,,,,9.0,7.0,35.0,,,,,,
mclaughlin_K_TB,Chase McLaughlin,K,TB,,,,,,,,,,,,,,9.0,7.0,36.0,,,,,,
smith_TE_MIA,Jonnu Smith,TE,MIA,,,,0.0,2.0,32.0,2.0,370.0,,,,,,,,,,,,,,
knox_TE_BUF,Dawson Knox,TE,BUF,,,,0.0,0.0,29.0,3.0,323.0,,,,,,,,,,,,,,
woods_TE_IND,Jelani Woods,TE,IND,,,,0.0,0.0,32.0,2.0,350.0,,,,,,,,,,,,,,
jefferson_WR_PIT,Van Jefferson,WR,PIT,,,,0.0,0.0,28.0,2.0,402.0,,,,,,,,,,,,,,
moore_WR_CLE,Elijah Moore,WR,CLE,,,,0.0,22.0,28.0,2.0,363.0,,,,,,,,,,,,,,
wilson_WR_PIT,Roman Wilson,WR,PIT,,,,0.0,0.0,28.0,2.0,366.0,,,,,,,,,,,,,,
patrick_WR_DEN,Tim Patrick,WR,DEN,,,,0.0,0.0,28.0,2.0,334.0,,,,,,,,,,,,,,
hull_RB_IND,Evan Hull,RB,IND,,,,1.0,200.0,8.0,0.0,56.0,,,,,,,,,,,,,,
williams_RB_CIN,Trayveon Williams,RB,CIN,,,,1.0,167.0,9.0,0.0,59.0,,,,,,,,,,,,,,
nix_QB_DEN,Bo Nix,QB,DEN,16.0,3166.0,13.0,2.0,189.0,,,,,,,,,,,,,,,,,
carr_QB_NO,Derek Carr,QB,NO,22.0,3816.0,11.0,1.0,84.0,,,,,,,,,,,,,,,,,
mccarthy_QB_MIN,J.J. McCarthy,QB,MIN,17.0,3011.0,11.0,2.0,169.0,,,,,,,,,,,,,,,,,
maye_QB_NE,Drake Maye,QB,NE,15.0,2943.0,12.0,2.0,288.0,,,,,,,,,,,,,,,,,
tucker_WR_LV,Tre Tucker,WR,LV,,,,0.0,0.0,27.0,1.0,340.0,,,,,,,,,,,,,,
tillman_WR_CLE,Cedric Tillman,WR,CLE,,,,0.0,0.0,25.0,2.0,327.0,,,,,,,,,,,,,,
