"","name","pos","team","vor","adp","pred","replace_value","experts","overall","href"
"310","Benjamin Watson","TE","Saints",-24.9902351788874,180,53.897335207129,78.8875703860164,88.1666666666667,80,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5557.png"
"311","Blake Jarwin","TE","Cowboys",-67.093485634664,0,11.7940847513524,78.8875703860164,59.5,70,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18818.png"
"312","C.J. Uzomah","TE","Bengals",-64.0979660522013,0,14.7896043338151,78.8875703860164,22.6,74,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17564.png"
"313","Cameron Brate","TE","Buccaneers",-18.5548467374352,183,60.3327236485812,78.8875703860164,86.965,82,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17784.png"
"314","Charles Clay","TE","Bills",-11.1005863293467,185,67.7869840566697,78.8875703860164,89.3225,84,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14145.png"
"315","Clive Walford","TE","Jets",-62.243247576596,0,16.6443228094204,78.8875703860164,40.92,73,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17475.png"
"316","Dallas Goedert","TE","Eagles",-49.1911682600046,0,29.6964021260118,78.8875703860164,39.15,77,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18608.png"
"317","Darren Fells","TE","Browns",-53.1230455144114,0,25.7645248716051,78.8875703860164,25.415,77,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17187.png"
"318","David Njoku","TE","Browns",-22.331477277002,145,56.5560931090145,78.8875703860164,85.6133333333333,81,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18303.png"
"319","Delanie Walker","TE","Titans",30.7829010709384,70,109.670471456955,78.8875703860164,129.0625,93,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/9761.png"
"320","Demetrius Harris","TE","Chiefs",-64.6059045555818,0,14.2816658304346,78.8875703860164,32.6666666666667,73,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17189.png"
"321","Dion Sims","TE","Bears",-52.7561466418669,0,26.1314237441495,78.8875703860164,26.6966666666667,77,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15974.png"
"322","Dwayne Allen","TE","Patriots",-37.0064779554441,0,41.8810924305723,78.8875703860164,34.35,81,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14901.png"
"323","Ed Dickson","TE","Seahawks",-52.4689254178464,0,26.41864496817,78.8875703860164,27.7,77,NA
"324","Eric Ebron","TE","Colts",-8.79041163381977,165,70.0971587521966,78.8875703860164,97.3925,84,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png"
"325","Evan Engram","TE","Giants",4.01293310486888,60,82.9005034908853,78.8875703860164,130.276666666667,85,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18382.png"
"326","Garrett Celek","TE","49ers",-54.4791031403491,0,24.4084672456673,78.8875703860164,44.36,75,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15204.png"
"327","George Kittle","TE","49ers",-32.9798680112203,120,45.9077023747961,78.8875703860164,95.78,77,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18292.png"
"328","Gerald Everett","TE","Rams",-43.5230816464442,0,35.3644887395722,78.8875703860164,58.95,77,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18374.png"
"329","Greg Olsen","TE","Panthers",28.7773090422481,63,107.664879428264,78.8875703860164,133.8975,92,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/10475.png"
"330","Hayden Hurst","TE","Ravens",-39.2411898506846,155,39.6463805353319,78.8875703860164,62.0666666666667,78,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18583.png"
"331","Hunter Henry","TE","Chargers",-0.725819136429877,0,78.1617512495865,78.8875703860164,78.2,88,NA
"332","Ian Thomas","TE","Panthers",-77.8685755404426,0,1.01899484557381,78.8875703860164,21.86,70,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18660.png"
"333","Jack Doyle","TE","Colts",-4.0173333760096,130,74.8702370100068,78.8875703860164,102.225,85,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16504.png"
"334","Jacob Hollister","TE","Patriots",-71.3640059072412,0,7.52356447877524,78.8875703860164,20.9,72,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18464.png"
"335","Jake Butt","TE","Broncos",-52.2336302088168,0,26.6539401771996,78.8875703860164,64.045,74,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18242.png"
"336","James O'Shaughnessy","TE","Jaguars",-71.0920522565905,0,7.79551812942587,78.8875703860164,21.85,72,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17441.png"
"337","Jared Cook","TE","Raiders",-9.50006210662661,163,69.3875082793898,78.8875703860164,83.0725,85,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/12537.png"
"338","Jeff Heuerman","TE","Broncos",-60.9404410346472,0,17.9471293513692,78.8875703860164,33.63,74,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17583.png"
"339","Jermaine Gresham","TE","Cardinals",-30.5866487762204,0,48.300921609796,78.8875703860164,44.935,82,NA
"340","Jesse James","TE","Steelers",-47.8581182601487,0,31.0294521258677,78.8875703860164,43.8066666666667,77,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17690.png"
"341","Jimmy Graham","TE","Packers",2.46475887589676,48,81.3523292619132,78.8875703860164,113.0275,86,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13232.png"
"342","Jonnu Smith","TE","Titans",-59.7824910168769,0,19.1050793691395,78.8875703860164,37.675,74,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18183.png"
"343","Jordan Akins","TE","Texans",-77.7784014352269,0,1.10916895078955,78.8875703860164,22.175,70,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18657.png"
"344","Jordan Leggett","TE","Jets",-62.8950883808001,0,15.9924820052163,78.8875703860164,62.325,71,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18232.png"
"345","Jordan Reed","TE","Redskins",29.4384535241116,95,108.326023910128,78.8875703860164,112.525,94,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15860.png"
"346","Josh Hill","TE","Saints",-38.4273165021767,0,40.4602538838397,78.8875703860164,29.3866666666667,81,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16143.png"
"347","Kyle Rudolph","TE","Vikings",0,73,78.8875703860164,78.8875703860164,104.4175,86,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14054.png"
"348","Lance Kendricks","TE","Packers",-44.6836026453718,0,34.2039677406446,78.8875703860164,43.055,78,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14007.png"
"349","Lee Smith","TE","Raiders",-72.7212031793084,0,6.16636720670802,78.8875703860164,28,71,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14215.png"
"350","Luke Willson","TE","Lions",-46.805609920964,0,32.0819604650524,78.8875703860164,47.4833333333333,77,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16121.png"
"351","Marcedes Lewis","TE","Packers",-36.8096162594418,0,42.0779541265747,78.8875703860164,23.1966666666667,82,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/9614.png"
"352","Mark Andrews","TE","Ravens",-55.5926817730132,0,23.2948886130032,78.8875703860164,40.47,75,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18645.png"
"353","MarQueis Gray","TE","Dolphins",-78.9853085319338,0,-0.0977381459173756,78.8875703860164,29.8,69,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16323.png"
"354","Michael Roberts","TE","Lions",-57.038913504145,0,21.8486568818714,78.8875703860164,59.1,73,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18227.png"
"355","Mike Gesicki","TE","Dolphins",-38.6174194780411,156,40.2701509079753,78.8875703860164,76.0866666666667,77,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18601.png"
"356","Nick Boyle","TE","Ravens",-58.9706323810947,0,19.9169380049217,78.8875703860164,28.67,75,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17567.png"
"357","Nick O'Leary","TE","Bills",-66.6546220571499,0,12.2329483288665,78.8875703860164,25.51,73,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17604.png"
"358","Nick Vannett","TE","Seahawks",-67.8160181225731,0,11.0715522634433,78.8875703860164,45.135,71,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17873.png"
"359","Niles Paul","TE","Jaguars",-67.9585682452695,0,10.9290021407469,78.8875703860164,20.955,73,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14156.png"
"360","O.J. Howard","TE","Buccaneers",-30.9658733953698,148,47.9216969906466,78.8875703860164,79.1333333333333,79,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18322.png"
"361","Rhett Ellison","TE","Giants",-52.2399118172985,0,26.6476585687179,78.8875703860164,28.5,77,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15003.png"
"362","Richard Rodgers","TE","Eagles",-52.8742849126642,0,26.0132854733522,78.8875703860164,38.125,76,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16786.png"
"363","Ricky Seals-Jones","TE","Cardinals",-40.6972555040437,170,38.1903148819727,78.8875703860164,92.5033333333333,75,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18431.png"
"364","Rico Gathers","TE","Cowboys",-73.9999687150067,0,4.88760167100968,78.8875703860164,47.215,69,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17973.png"
"365","Rob Gronkowski","TE","Patriots",59.2467477473298,20,138.134318133346,78.8875703860164,157.4475,99,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13229.png"
"366","Ryan Griffin","TE","Texans",-46.5046587246041,0,32.3829116614123,78.8875703860164,72.2166666666667,75,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15887.png"
"367","Seth DeValve","TE","Browns",-54.3296609222981,0,24.5579094637183,78.8875703860164,21.2,77,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17910.png"
"368","Stephen Anderson","TE","Texans",-72.709752499281,0,6.17781788673542,78.8875703860164,28.04,71,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/18027.png"
"369","Travis Kelce","TE","Chiefs",43.735634894703,25,122.623205280719,78.8875703860164,150.6275,95,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15847.png"
"370","Trey Burton","TE","Bears",-14.3590204646422,91,64.5285499213742,78.8875703860164,77.94,84,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17195.png"
"371","Tyler Eifert","TE","Bengals",3.7509727756826,149,82.638543161699,78.8875703860164,81.9975,89,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15788.png"
"372","Tyler Higbee","TE","Rams",-49.1606331132649,0,29.7269372727515,78.8875703860164,39.2566666666667,77,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17886.png"
"373","Tyler Kroft","TE","Bengals",-43.9385396430727,0,34.9490307429438,78.8875703860164,33.8166666666667,79,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17650.png"
"374","Vance McDonald","TE","Steelers",-31.3067696820187,215,47.5808007039977,78.8875703860164,77.9425,79,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15853.png"
"375","Vance McDonald","TE","Steelers",-31.3067696820187,215,47.5808007039977,78.8875703860164,77.9425,79,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15853.png"
"376","Vernon Davis","TE","Redskins",-22.4253620094889,0,56.4622083765275,78.8875703860164,61.6033333333333,83,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/9592.png"
"377","Virgil Green","TE","Chargers",-48.7801896912027,0,30.1073806948137,78.8875703860164,52.4266666666667,76,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14085.png"
"378","Will Tye","TE","Patriots",-41.6766594920267,0,37.2109108939897,78.8875703860164,65.4,77,NA
"379","Zach Ertz","TE","Eagles",24.9632252367285,37,103.850795622745,78.8875703860164,132.415,91,"http://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15835.png"
"380","Zach Miller","TE","Bears",-32.0683721936301,0,46.8191981923863,78.8875703860164,51.6,81,NA
