key,name,pos,team,pass_tds,pass_yds,pass_ints,rush_tds,rush_yds,receptions,reception_tds,reception_yds,two_pts,fumbles,kick_0_19,kick_20_29,kick_30_39,kick_40_49,kick_50,kick_extra_points,df_points_allowed_per_game,df_sacks,df_safeties,df_fumbles,df_tds,df_ints
doctson_WR_WAS,Josh Doctson,WR,WAS,,,0.01,0.01,2.7,45.42,2.88,553.66,,,,,,,,,,,,,,
snead_WR_BAL,Willie Snead,WR,BAL,,,0.01,0.04,4.16,47.1,2.68,545.15,,,,,,,,,,,,,,
inman_WR_NE,Dontrelle Inman,WR,NE,,,0.01,,0.6,40.21,3.71,548.46,,,,,,,,,,,,,,
burton_TE_CHI,Trey Burton,TE,CHI,,,0.01,,2.86,44.29,3.67,489.14,,,,,,,,,,,,,,
graham_TE_GB,Jimmy Graham,TE,GB,,,0.01,,1.64,48.52,2.9,491.25,,,,,,,,,,,,,,
brown_WR_BAL,Marquise Brown,WR,BAL,,,0.01,0.32,26.04,36.02,3.48,533.97,,0.03,,,,,,,,,,,,
coleman_RB_SF,Tevin Coleman,RB,SF,,,0.01,3.53,597.58,15.35,0.83,126.89,0.06,,,,,,,,,,,,,
funchess_WR_IND,Devin Funchess,WR,IND,,,0.01,,1.05,43.73,3.16,506.62,,,,,,,,,,,,,,
williams_RB_GB,Jamaal Williams,RB,GB,,,,2.58,397.23,24.82,0.98,223.07,0.03,,,,,,,,,,,,0.67,
brown_WR_TEN,A.J. Brown,WR,TEN,,,0.01,0.07,14.96,37.88,3.14,521.88,,0.02,,,,,,,,,,,,
enunwa_WR_NYJ,Quincy Enunwa,WR,NYJ,,,0.01,0.01,2.61,44.77,2.31,517.53,,,,,,,,,,,,,,
valdesscantling_WR_GB,Marquez Valdes-Scantling,WR,GB,,,0.01,0.15,25.45,41.63,2.61,495.52,,0.02,,,,,,,,,,,,
quinn_WR_WAS,Trey Quinn,WR,WAS,,,0.01,0.14,22.11,41.14,2.97,471.16,,0.02,,,,,,,,,,,,
higgins_WR_CLE,Rashard Higgins,WR,CLE,,,,,0.46,33.57,3.59,516.16,,,,,,,,,,,,,,
herndon_TE_NYJ,Chris Herndon,TE,NYJ,,,0.01,,0.99,40.71,2.9,482.81,,,,,,,,,,,,,,
thompson_RB_WAS,Chris Thompson,RB,WAS,,,,0.91,215.14,40.6,0.98,331.99,,0.29,,,,,,,,,,,,
riddick_RB_DET,Theo Riddick,RB,DET,,,,1.53,254.86,38.13,0.85,283.04,,0.31,,,,,,,,,,,,
hines_RB_IND,Nyheim Hines,RB,IND,,,,1.91,269.7,28.03,1.33,280.75,0.03,0.17,,,,,,,,,,,0.49,
ebron_TE_IND,Eric Ebron,TE,IND,,,,0.09,33.5,39.86,2.57,452.17,,0.03,,,,,,,,,,,,
parker_WR_MIA,DeVante Parker,WR,MIA,,,0.01,,0.78,40.9,2.37,487.37,,,,,,,,,,,,,,
foreman_RB_HOU,D'Onta Foreman,RB,HOU,,,,3.05,491.85,17.75,0.68,155.93,0.03,1.06,,,,,,,,,,,,
anderson_RB_DET,C.J. Anderson,RB,DET,,,,4.36,527.05,12.48,0.31,100.91,,0.3,,,,,,,,,,,,
haskins_QB_WAS,Dwayne Haskins,QB,WAS,7.72,1675.67,7.71,1.15,122.67,,,,0.92,0.66,,,,,,,,,,,,
peterson_RB_WAS,Adrian Peterson,RB,WAS,,,0.01,3.68,571.72,12.71,0.48,92.54,0.02,1.16,,,,,,,,,,,,
breida_RB_SF,Matt Breida,RB,SF,,,,2.66,379.71,21.78,1.02,199.78,0.02,0.35,,,,,,,,,,,,
freeman_RB_DEN,Royce Freeman,RB,DEN,,,,3.22,485.36,16.08,0.53,145.62,0.04,0.86,,,,,,,,,,,,
davis_RB_CHI,Mike Davis,RB,CHI,,,,2.61,338.17,26.75,0.78,173.56,0.58,0.33,,,,,,,,,,,,
samuels_RB_PIT,Jaylen Samuels,RB,PIT,,,,1.75,301.62,29.22,1.14,221.92,0.04,0.28,,,,,,,,,,,,
hogan_WR_CAR,Chris Hogan,WR,CAR,,,0.01,0.02,7.83,32.1,2.61,496.69,,,,,,,,,,,,,,
penny_RB_SEA,Rashaad Penny,RB,SEA,,,,4.06,584.08,7.08,0.32,67,0.04,0.38,,,,,,,,,,,,
gore_RB_BUF,Frank Gore,RB,BUF,,,,2.63,499.22,15.58,0.61,130.81,0.03,0.27,,,,,,,,,,,,
ross_WR_CIN,John Ross,WR,CIN,,,0.01,0.14,17.24,35.05,3.35,396.23,,0.04,,,,,,,,,,,,
booker_RB_DEN,Devontae Booker,RB,DEN,,,,1.28,185.27,34.39,1.21,293.44,,,,,,,,,,,,,,
miller_WR_CHI,Anthony Miller,WR,CHI,,,,,16.32,35.88,2.38,449.73,,0.03,,,,,,,,,,,,
