#,bye,graph,high,low,name,overall,pick,pos,ppr,std.dev,team,team_count,timesdrafted,adp,key
176,11,,12.04,13.06,Mason Crosby,144.6,15.05,K,True,3.6,GB,10,45,176,mason_crosby_K
177,12,,12.08,13.06,Michael Badgley,145.1,15.05,K,True,2.8,LAC,10,23,177,michael_badgley_K
1,8,,1.01,1.04,Ezekiel Elliott,1.9,1.02,RB,False,0.9,DAL,10,198,1,ezekiel_elliott_RB
2,11,,1.01,1.04,Saquon Barkley,2.1,1.02,RB,False,0.9,NYG,10,315,2,saquon_barkley_RB
3,9,,1.01,1.07,Alvin Kamara,3.6,1.04,RB,False,1.2,NO,10,300,3,alvin_kamara_RB
4,7,,1.01,1.07,Christian McCaffrey,3.9,1.04,RB,False,1.0,CAR,10,235,4,christian_mccaffrey_RB
5,12,,1.01,1.10,David Johnson,5.4,1.05,RB,False,1.4,ARI,10,255,5,david_johnson_RB
6,12,,1.03,1.12,Melvin Gordon,6.0,1.06,RB,False,1.2,LAC,10,273,6,melvin_gordon_RB
7,10,,1.01,1.12,DeAndre Hopkins,7.2,1.07,WR,False,1.6,HOU,10,283,7,deandre_hopkins_WR
8,4,,1.02,2.03,LeVeon Bell,8.5,1.09,RB,False,1.9,NYJ,10,244,8,leveon_bell_RB
9,11,,1.01,2.01,Davante Adams,8.6,1.09,WR,False,1.8,GB,10,284,9,davante_adams_WR
10,9,,1.05,2.04,Joe Mixon,10.1,1.10,RB,False,2.0,CIN,10,247,10,joe_mixon_RB
11,9,,1.02,2.07,Julio Jones,11.0,2.01,WR,False,1.9,ATL,10,318,11,julio_jones_WR
12,7,,1.02,2.08,James Conner,11.5,2.02,RB,False,3.2,PIT,10,369,12,james_conner_RB
13,9,,1.05,2.06,Michael Thomas,11.9,2.02,WR,False,2.0,NO,10,350,13,michael_thomas_WR
14,12,,1.09,2.12,Dalvin Cook,13.5,2.03,RB,False,2.8,MIN,10,257,14,dalvin_cook_RB
15,7,,1.05,2.08,Odell Beckham Jr,14.5,2.04,WR,False,2.5,CLE,10,311,15,odell_beckham_jr_WR
16,9,,1.05,3.02,Todd Gurley,14.9,2.05,RB,False,3.2,LAR,10,289,16,todd_gurley_RB
17,7,,1.06,3.07,Nick Chubb,16.5,2.06,RB,False,3.6,CLE,10,260,17,nick_chubb_RB
18,7,,1.10,2.12,JuJu Smith-Schuster,16.7,2.07,WR,False,2.4,PIT,10,351,18,juju_smithschuster_WR
19,12,,1.09,3.01,Travis Kelce,17.7,2.08,TE,False,2.8,KC,10,322,19,travis_kelce_TE
20,12,,1.09,3.04,Damien Williams,18.9,2.09,RB,False,4.4,KC,10,218,20,damien_williams_RB
21,7,,1.11,3.03,Mike Evans,20.1,2.10,WR,False,2.6,TB,10,293,21,mike_evans_WR
22,6,,1.06,3.06,Antonio Brown,21.6,3.02,WR,False,2.9,OAK,10,305,22,antonio_brown_WR
23,11,,1.11,3.11,Derrick Henry,22.5,3.03,RB,False,5.0,TEN,10,287,23,derrick_henry_RB
24,10,,2.01,4.03,Leonard Fournette,23.6,3.04,RB,False,3.5,JAX,10,240,24,leonard_fournette_RB
25,12,,1.01,4.02,Pat Mahomes,25.5,3.06,QB,False,7.1,KC,10,245,25,pat_mahomes_QB
26,6,,2.04,3.11,T.Y. Hilton,25.7,3.06,WR,False,3.3,IND,10,283,26,ty_hilton_WR
27,6,,1.12,3.10,Marlon Mack,26.1,3.06,RB,False,3.4,IND,10,211,27,marlon_mack_RB
28,11,,2.06,4.04,Aaron Jones,26.7,3.07,RB,False,3.3,GB,10,330,28,aaron_jones_RB
29,9,,2.08,3.12,A.J. Green,27.8,3.08,WR,False,3.1,CIN,10,220,29,aj_green_WR
30,6,,2.03,4.02,Josh Jacobs,28.4,3.08,RB,False,3.6,OAK,10,364,30,josh_jacobs_RB
31,9,,2.08,4.03,Devonta Freeman,29.2,3.09,RB,False,3.0,ATL,10,291,31,devonta_freeman_RB
32,12,,2.05,4.03,Adam Thielen,30.6,4.01,WR,False,4.0,MIN,10,299,32,adam_thielen_WR
33,12,,2.08,4.06,Keenan Allen,32.4,4.02,WR,False,3.4,LAC,10,310,33,keenan_allen_WR
34,8,,2.10,4.05,Amari Cooper,33.1,4.03,WR,False,3.8,DAL,10,381,34,amari_cooper_WR
35,5,,2.12,4.12,Kerryon Johnson,33.6,4.04,RB,False,3.8,DET,10,367,35,kerryon_johnson_RB
36,10,,2.03,4.08,Zach Ertz,33.8,4.04,TE,False,4.3,PHI,10,288,36,zach_ertz_TE
37,4,,2.09,4.12,George Kittle,34.5,4.05,TE,False,4.6,SF,10,241,37,george_kittle_TE
38,8,,2.09,5.02,Mark Ingram,37.4,4.07,RB,False,5.0,BAL,10,276,38,mark_ingram_RB
39,6,,2.09,5.02,David Montgomery,38.1,4.08,RB,False,5.0,CHI,10,301,39,david_montgomery_RB
40,12,,3.07,5.02,Stefon Diggs,38.6,4.09,WR,False,3.1,MIN,10,291,40,stefon_diggs_WR
41,10,,3.01,5.03,Julian Edelman,41.0,5.01,WR,False,4.2,NE,10,215,41,julian_edelman_WR
42,10,,2.06,5.06,Sony Michel,42.5,5.03,RB,False,5.4,NE,10,289,42,sony_michel_RB
43,6,,3.07,5.08,Andrew Luck,43.0,5.03,QB,False,5.4,IND,10,216,43,andrew_luck_QB
44,12,,1.12,5.10,Tyreek Hill,43.2,5.03,WR,False,6.4,KC,10,270,44,tyreek_hill_WR
45,9,,3.07,5.08,Brandin Cooks,43.5,5.03,WR,False,5.2,LAR,10,285,45,brandin_cooks_WR
46,10,,2.09,5.08,Phillip Lindsay,44.3,5.04,RB,False,4.9,DEN,10,328,46,phillip_lindsay_RB
47,11,,3.05,5.09,Chris Carson,46.4,5.06,RB,False,4.5,SEA,10,307,47,chris_carson_RB
48,5,,3.07,5.10,Kenny Golladay,46.6,5.07,WR,False,5.4,DET,10,295,48,kenny_golladay_WR
49,11,,2.08,6.04,Aaron Rodgers,47.7,5.08,QB,False,5.7,GB,10,252,49,aaron_rodgers_QB
50,9,,3.12,5.11,Robert Woods,49.2,5.09,WR,False,4.4,LAR,10,281,50,robert_woods_WR
51,5,,3.11,6.10,Kenyan Drake,50.7,6.01,RB,False,5.0,MIA,10,364,51,kenyan_drake_RB
52,7,,4.03,6.09,O.J. Howard,51.1,6.01,TE,False,4.8,TB,10,169,52,oj_howard_TE
53,9,,3.06,6.07,Cooper Kupp,51.4,6.01,WR,False,5.7,LAR,10,216,53,cooper_kupp_WR
54,11,,2.09,6.06,Tyler Lockett,52.6,6.03,WR,False,5.2,SEA,10,271,54,tyler_lockett_WR
55,10,,1.02,6.06,Deshaun Watson,53.3,6.03,QB,False,5.9,HOU,10,240,55,deshaun_watson_QB
56,12,,3.08,6.05,Mike Williams,53.7,6.04,WR,False,5.1,LAC,10,270,56,mike_williams_WR
57,9,,4.02,7.03,Calvin Ridley,56.8,6.07,WR,False,5.3,ATL,10,309,57,calvin_ridley_WR
58,7,,4.05,7.04,Chris Godwin,57.9,6.08,WR,False,6.2,TB,10,187,58,chris_godwin_WR
59,12,,4.05,8.03,Hunter Henry,58.6,6.09,TE,False,6.8,LAC,10,166,59,hunter_henry_TE
60,10,,4.04,7.10,Derrius Guice,59.0,6.09,RB,False,7.1,WAS,10,280,60,derrius_guice_RB
61,7,,4.01,7.07,Baker Mayfield,60.0,6.10,QB,False,7.0,CLE,10,168,61,baker_mayfield_QB
62,12,,3.07,7.06,Sammy Watkins,60.3,6.10,WR,False,7.0,KC,10,202,62,sammy_watkins_WR
63,7,,4.08,7.09,Jarvis Landry,63.4,7.03,WR,False,7.7,CLE,10,255,63,jarvis_landry_WR
64,4,,3.09,7.10,Tevin Coleman,63.8,7.04,RB,False,7.6,SF,10,292,64,tevin_coleman_RB
65,6,,4.06,7.10,Tarik Cohen,64.2,7.04,RB,False,7.6,CHI,10,309,65,tarik_cohen_RB
66,10,,4.10,7.12,Lamar Miller,64.5,7.05,RB,False,7.3,HOU,10,328,66,lamar_miller_RB
67,9,,2.10,8.03,Matt Ryan,64.9,7.05,QB,False,8.3,ATL,10,147,67,matt_ryan_QB
68,11,,4.06,9.04,Evan Engram,65.3,7.05,TE,False,7.8,NYG,10,161,68,evan_engram_TE
69,10,,5.03,8.06,Alshon Jeffery,68.0,7.08,WR,False,6.3,PHI,10,256,69,alshon_jeffery_WR
70,6,,4.11,9.03,Eric Ebron,68.1,7.08,TE,False,8.6,IND,10,154,70,eric_ebron_TE
71,11,,4.12,8.02,Rashaad Penny,68.3,7.08,RB,False,7.3,SEA,10,416,71,rashaad_penny_RB
72,9,,5.02,8.01,Tyler Boyd,68.4,7.08,WR,False,6.6,CIN,10,216,72,tyler_boyd_WR
73,9,,4.03,8.02,Drew Brees,69.0,7.09,QB,False,7.1,NO,10,150,73,drew_brees_QB
74,4,,5.06,8.03,Robby Anderson,71.5,8.01,WR,False,6.6,NYJ,10,255,74,robby_anderson_WR
75,12,,4.03,8.04,Darrell Henderson,72.8,8.03,RB,False,7.1,FA,10,297,75,darrell_henderson_RB
76,10,,4.09,8.06,Jordan Howard,73.5,8.04,RB,False,8.1,PHI,10,230,76,jordan_howard_RB
77,10,,4.07,8.11,James White,75.2,8.05,RB,False,8.9,NE,10,217,77,james_white_RB
78,7,,5.04,8.09,D.J. Moore,75.6,8.06,WR,False,7.0,CAR,10,300,78,dj_moore_WR
79,11,,3.04,9.01,Russell Wilson,75.7,8.06,QB,False,10.2,SEA,10,163,79,russell_wilson_QB
80,9,,5.02,10.02,Jared Cook,77.4,8.07,TE,False,10.9,NO,10,163,80,jared_cook_TE
81,10,,5.12,8.11,Will Fuller,78.0,8.08,WR,False,7.4,HOU,10,268,81,will_fuller_WR
82,9,,5.03,9.02,Latavius Murray,79.3,8.09,RB,False,7.8,NO,10,235,82,latavius_murray_RB
83,12,,4.11,8.11,Miles Sanders,79.4,8.09,RB,False,7.8,FA,10,131,83,miles_sanders_RB
84,7,,5.01,9.03,Kareem Hunt,81.3,9.01,RB,False,8.0,CLE,10,239,84,kareem_hunt_RB
85,10,,5.09,9.07,Carson Wentz,82.6,9.03,QB,False,8.9,PHI,10,216,85,carson_wentz_QB
86,6,,5.12,9.03,Allen Robinson,83.8,9.04,WR,False,7.3,CHI,10,283,86,allen_robinson_WR
87,6,,1.05,8.11,Bears,84.2,9.04,DST,False,9.0,CHI,10,214,87,bears_DST
88,10,,6.01,10.02,Royce Freeman,84.8,9.05,RB,False,10.6,DEN,10,233,88,royce_freeman_RB
89,4,,5.02,9.04,Dante Pettis,86.3,9.06,WR,False,6.7,SF,10,394,89,dante_pettis_WR
90,12,,6.01,9.08,Christian Kirk,86.7,9.07,WR,False,6.9,ARI,10,269,90,christian_kirk_WR
91,7,,6.01,10.08,Vance McDonald,88.2,9.08,TE,False,12.5,PIT,10,187,91,vance_mcdonald_TE
92,10,,6.05,9.04,N'Keal Harry,89.3,9.09,WR,False,6.8,NE,10,134,92,nkeal_harry_WR
93,12,,5.04,9.12,Kyler Murray,89.4,9.09,QB,False,9.8,FA,10,254,93,kyler_murray_QB
94,11,,5.11,9.08,Sterling Shepard,89.8,9.10,WR,False,8.1,NYG,10,120,94,sterling_shepard_WR
95,12,,6.06,9.10,Philip Rivers,91.6,10.02,QB,False,7.7,LAC,10,131,95,philip_rivers_QB
96,5,,6.03,10.03,Marvin Jones,92.5,10.02,WR,False,8.7,DET,10,168,96,marvin_jones_WR
97,6,,5.12,10.09,LeSean McCoy,94.4,10.04,RB,False,9.1,BUF,10,166,97,lesean_mccoy_RB
98,11,,5.11,10.04,D.K. Metcalf,94.9,10.05,WR,False,8.0,SEA,10,142,98,dk_metcalf_WR
99,9,,7.04,10.08,Jared Goff,95.9,10.06,QB,False,8.3,LAR,10,160,99,jared_goff_QB
100,7,,6.03,10.09,Ronald Jones II,96.4,10.06,RB,False,9.2,TB,10,260,100,ronald_jones_ii_RB
101,7,,5.09,10.12,David Njoku,96.8,10.07,TE,False,12.3,CLE,10,331,101,david_njoku_TE
102,9,,2.04,10.08,Rams,97.8,10.08,DST,False,9.5,LAR,10,129,102,rams_DST
103,7,,6.06,10.11,Cam Newton,99.1,10.09,QB,False,7.8,CAR,10,244,103,cam_newton_QB
104,11,,7.07,10.12,Geronimo Allison,101.1,11.01,WR,False,7.8,GB,10,135,104,geronimo_allison_WR
105,10,,7.04,10.11,Courtland Sutton,101.6,11.02,WR,False,7.9,DEN,10,148,105,courtland_sutton_WR
106,11,,7.06,10.10,Corey Davis,102.7,11.03,WR,False,6.7,TEN,10,123,106,corey_davis_WR
107,10,,3.04,13.01,Tom Brady,103.3,11.03,QB,False,14.5,NE,10,156,107,tom_brady_QB
108,12,,6.11,11.04,Larry Fitzgerald,103.6,11.04,WR,False,8.8,ARI,10,138,108,larry_fitzgerald_WR
109,7,,8.02,11.04,Peyton Barber,104.6,11.05,RB,False,8.8,TB,10,130,109,peyton_barber_RB
110,12,,7.09,11.05,Carlos Hyde,105.1,11.05,RB,False,8.2,KC,10,236,110,carlos_hyde_RB
111,10,,8.01,10.10,Jaguars,105.8,11.06,DST,False,6.7,JAX,10,132,111,jaguars_DST
112,7,,7.04,13.01,Jaylen Samuels,106.6,11.07,RB,False,11.2,PIT,10,286,112,jaylen_samuels_RB
113,7,,2.10,12.03,Jameis Winston,107.2,11.07,QB,False,9.5,TB,10,171,113,jameis_winston_QB
114,12,,6.10,10.11,Mecole Hardman,107.3,11.07,WR,False,7.4,KC,10,154,114,mecole_hardman_WR
115,12,,7.05,11.03,Chargers,109.1,11.09,DST,False,7.5,LAC,10,113,115,chargers_DST
116,10,,7.11,12.02,Emmanuel Sanders,110.1,11.10,WR,False,9.0,DEN,10,77,116,emmanuel_sanders_WR
117,10,,7.04,12.06,DeSean Jackson,111.5,12.01,WR,False,11.5,PHI,10,143,117,desean_jackson_WR
118,7,,7.08,13.05,Ben Roethlisberger,111.5,12.01,QB,False,10.0,PIT,10,192,118,ben_roethlisberger_QB
119,4,,7.05,12.12,Jerick McKinnon,111.6,12.02,RB,False,10.1,SF,10,185,119,jerick_mckinnon_RB
120,10,,8.11,13.02,Dede Westbrook,116.2,12.06,WR,False,8.7,JAX,10,121,120,dede_westbrook_WR
121,10,,7.01,13.06,Adrian Peterson,116.3,12.06,RB,False,12.5,WAS,10,267,121,adrian_peterson_RB
122,8,,9.05,12.07,Ravens,117.8,12.08,DST,False,7.3,BAL,10,111,122,ravens_DST
123,7,,8.03,13.02,James Washington,117.9,12.08,WR,False,10.3,PIT,10,121,123,james_washington_WR
124,9,,1.07,12.03,Greg Zuerlein,120.6,13.01,K,False,13.0,LAR,10,409,124,greg_zuerlein_K
125,9,,8.07,13.02,Ito Smith,120.7,13.01,RB,False,10.8,ATL,10,166,125,ito_smith_RB
126,10,,6.12,13.06,Donta Foreman,120.8,13.01,RB,False,14.6,HOU,10,296,126,donta_foreman_RB
127,7,,9.02,13.06,Curtis Samuel,122.6,13.03,WR,False,10.9,CAR,10,117,127,curtis_samuel_WR
128,6,,6.10,13.07,Trey Burton,122.8,13.03,TE,False,15.8,CHI,10,294,128,trey_burton_TE
129,8,,8.07,13.06,Dak Prescott,124.5,13.05,QB,False,12.9,DAL,10,207,129,dak_prescott_QB
130,12,,8.03,13.10,Austin Ekeler,124.6,13.05,RB,False,12.1,LAC,10,194,130,austin_ekeler_RB
131,8,,2.10,12.04,Justin Tucker,124.9,13.05,K,False,12.7,BAL,10,182,131,justin_tucker_K
132,5,,7.08,13.06,T.J. Hockenson,125.0,13.05,TE,False,19.9,DET,10,90,132,tj_hockenson_TE
133,12,,9.04,13.02,Vikings,125.2,13.05,DST,False,8.4,MIN,10,138,133,vikings_DST
134,10,,8.10,13.06,Keke Coutee,125.2,13.05,WR,False,11.9,HOU,10,127,134,keke_coutee_WR
135,7,,8.08,13.06,Browns,126.1,13.06,DST,False,10.4,CLE,10,149,135,browns_DST
136,6,,8.12,13.04,Josh Allen,126.3,13.06,QB,False,11.8,BUF,10,119,136,josh_allen_QB
137,11,,6.02,13.06,Jimmy Graham,127.6,13.08,TE,False,18.9,GB,10,37,137,jimmy_graham_TE
138,7,,7.06,13.06,Greg Olsen,128.1,13.08,TE,False,19.0,CAR,10,86,138,greg_olsen_TE
139,6,,7.08,13.06,Devin Funchess,128.3,13.08,WR,False,11.2,IND,10,104,139,devin_funchess_WR
140,12,,7.05,13.06,Kyle Rudolph,129.0,13.09,TE,False,15.4,MIN,10,35,140,kyle_rudolph_TE
141,11,,7.08,13.07,Delanie Walker,129.0,13.09,TE,False,17.5,TEN,10,126,141,delanie_walker_TE
142,12,,8.07,13.06,Alexander Mattison,129.4,13.09,RB,False,14.0,MIN,10,89,142,alexander_mattison_RB
143,12,,7.09,13.06,Damien Harris,129.6,13.10,RB,False,13.4,FA,10,154,143,damien_harris_RB
144,4,,9.05,13.06,Jimmy Garoppolo,129.7,13.10,QB,False,12.3,SF,10,178,144,jimmy_garoppolo_QB
145,11,,6.11,13.06,Marquez Valdes-Scantling,129.8,13.10,WR,False,13.2,GB,10,149,145,marquez_valdesscantling_WR
146,12,,8.06,13.06,Noah Fant,130.6,14.01,TE,False,16.2,FA,10,31,146,noah_fant_TE
147,12,,9.03,12.06,Harrison Butker,130.7,14.01,K,False,5.9,KC,10,84,147,harrison_butker_K
148,6,,8.11,13.06,Mitch Trubisky,131.2,14.01,QB,False,12.4,CHI,10,45,148,mitch_trubisky_QB
149,11,,9.09,13.06,Golden Tate,131.9,14.02,WR,False,10.2,NYG,10,147,149,golden_tate_WR
150,10,,9.11,13.06,Texans,131.9,14.02,DST,False,7.8,HOU,10,103,150,texans_DST
151,9,,9.04,13.06,Austin Hooper,132.3,14.02,TE,False,15.1,ATL,10,32,151,austin_hooper_TE
152,12,,8.08,13.06,Justice Hill,132.3,14.02,RB,False,18.0,FA,10,20,152,justice_hill_RB
153,6,,9.07,13.06,Anthony Miller,132.9,14.03,WR,False,12.6,CHI,10,44,153,anthony_miller_WR
154,10,,10.05,12.09,Kaimi Fairbairn,133.3,14.03,K,False,4.8,HOU,10,49,154,kaimi_fairbairn_K
155,4,,9.07,13.10,Marquise Goodwin,133.6,14.04,WR,False,10.8,SF,10,39,155,marquise_goodwin_WR
156,12,,8.01,13.06,Devin Singletary,134.1,14.04,RB,False,14.2,FA,10,100,156,devin_singletary_RB
157,8,,9.04,13.11,Lamar Jackson,134.3,14.04,QB,False,10.9,BAL,10,63,157,lamar_jackson_QB
158,4,,9.07,13.09,Matt Breida,134.8,14.05,RB,False,11.7,SF,10,40,158,matt_breida_RB
159,7,,9.03,13.06,Donte Moncrief,135.0,14.05,WR,False,11.0,PIT,10,51,159,donte_moncrief_WR
160,9,,11.01,13.01,Wil Lutz,135.1,14.05,K,False,3.7,NO,10,133,160,wil_lutz_K
161,11,,9.07,13.10,Dion Lewis,135.4,14.05,RB,False,15.9,TEN,10,18,161,dion_lewis_RB
162,8,,10.03,13.06,Cowboys,136.1,14.06,DST,False,8.6,DAL,10,163,162,cowboys_DST
163,10,,7.02,13.05,Stephen Gostkowski,136.7,14.07,K,False,9.0,NE,10,95,163,stephen_gostkowski_K
164,6,,9.03,13.12,Parris Campbell,137.2,14.07,WR,False,11.3,IND,10,78,164,parris_campbell_WR
165,12,,10.06,13.07,Kirk Cousins,138.6,14.09,QB,False,9.9,MIN,10,68,165,kirk_cousins_QB
166,6,,9.05,13.06,Tyrell Williams,139.4,14.09,WR,False,9.7,OAK,10,28,166,tyrell_williams_WR
167,10,,10.03,13.06,Broncos,139.5,14.09,DST,False,10.1,DEN,10,138,167,broncos_DST
168,10,,11.02,13.06,Eagles,140.0,14.10,DST,False,6.2,PHI,10,71,168,eagles_DST
169,12,,10.08,13.06,Marquise Brown,140.6,15.01,WR,False,9.8,FA,10,35,169,marquise_brown_WR
170,9,,10.06,13.06,Tre'Quan Smith,140.6,15.01,WR,False,10.1,NO,10,16,170,trequan_smith_WR
171,10,,10.12,13.06,Patriots,141.3,15.01,DST,False,7.7,NE,10,48,171,patriots_DST
172,10,,6.11,13.06,Jordan Reed,142.0,15.02,TE,False,16.7,WAS,10,22,172,jordan_reed_TE
173,9,,11.10,13.06,Saints,142.1,15.02,DST,False,4.8,NO,10,28,173,saints_DST
174,5,,11.01,13.06,Matthew Stafford,142.2,15.02,QB,False,7.3,DET,10,15,174,matthew_stafford_QB
175,12,,10.11,13.06,Michael Badgley,142.5,15.03,K,False,5.9,LAC,10,49,175,michael_badgley_K
176,6,,12.01,13.06,Adam Vinatieri,142.7,15.03,K,False,4.2,IND,10,84,176,adam_vinatieri_K
177,4,,12.05,13.06,Robbie Gould,143.7,15.04,K,False,3.7,SF,10,38,177,robbie_gould_K
178,8,,11.12,13.06,Brett Maher,144.7,15.05,K,False,4.0,DAL,10,24,178,brett_maher_K
179,11,,12.05,13.06,Mason Crosby,144.7,15.05,K,False,3.2,GB,10,59,179,mason_crosby_K
180,4,,12.05,13.06,Jets,144.9,15.05,DST,False,3.3,NYJ,10,15,180,jets_DST
181,9,,12.03,13.06,Giorgio Tavecchio,144.9,15.05,K,False,4.6,ATL,10,26,181,giorgio_tavecchio_K
182,10,,12.04,13.11,Jake Elliott,145.5,15.05,K,False,3.6,PHI,10,70,182,jake_elliott_K
183,10,,13.01,13.05,Nick Foles,147.1,15.07,QB,False,1.2,JAX,10,25,183,nick_foles_QB
1,11,,1.01,1.08,Saquon Barkley,2.6,1.03,RB,True,1.4,NYG,12,485,1,saquon_barkley_RB
2,9,,1.01,1.05,Alvin Kamara,2.6,1.03,RB,True,1.2,NO,12,251,2,alvin_kamara_RB
3,7,,1.01,1.05,Christian McCaffrey,2.7,1.03,RB,True,1.0,CAR,12,236,3,christian_mccaffrey_RB
4,8,,1.01,1.07,Ezekiel Elliott,3.2,1.03,RB,True,1.3,DAL,12,380,4,ezekiel_elliott_RB
5,12,,1.01,1.11,David Johnson,6.2,1.06,RB,True,1.5,ARI,12,372,5,david_johnson_RB
6,12,,1.02,1.12,Melvin Gordon,6.3,1.06,RB,True,1.3,LAC,12,376,6,melvin_gordon_RB
7,10,,1.01,1.10,DeAndre Hopkins,6.5,1.06,WR,True,1.5,HOU,12,360,7,deandre_hopkins_WR
8,11,,1.03,1.12,Davante Adams,8.0,1.08,WR,True,1.6,GB,12,399,8,davante_adams_WR
9,4,,1.03,2.06,LeVeon Bell,9.2,1.09,RB,True,2.2,NYJ,12,357,9,leveon_bell_RB
10,9,,1.05,2.04,Michael Thomas,10.0,1.10,WR,True,1.7,NO,12,412,10,michael_thomas_WR
11,9,,1.06,2.06,Julio Jones,11.1,1.11,WR,True,1.7,ATL,12,410,11,julio_jones_WR
12,9,,1.07,2.06,Joe Mixon,12.1,1.12,RB,True,2.3,CIN,12,356,12,joe_mixon_RB
13,7,,1.02,2.07,Odell Beckham Jr,13.2,2.01,WR,True,2.2,CLE,12,398,13,odell_beckham_jr_WR
14,7,,1.06,2.09,James Conner,13.7,2.02,RB,True,2.6,PIT,12,380,14,james_conner_RB
15,7,,1.06,2.11,JuJu Smith-Schuster,15.2,2.03,WR,True,2.3,PIT,12,398,15,juju_smithschuster_WR
16,12,,1.01,2.11,Travis Kelce,15.8,2.04,TE,True,2.9,KC,12,378,16,travis_kelce_TE
17,9,,1.02,3.02,Todd Gurley,16.9,2.05,RB,True,3.1,LAR,12,369,17,todd_gurley_RB
18,12,,1.07,3.02,Dalvin Cook,17.7,2.06,RB,True,2.7,MIN,12,413,18,dalvin_cook_RB
19,6,,1.11,3.03,Antonio Brown,18.6,2.07,WR,True,2.8,OAK,12,477,19,antonio_brown_WR
20,7,,1.12,3.04,Mike Evans,19.4,2.07,WR,True,2.4,TB,12,449,20,mike_evans_WR
21,12,,1.06,3.08,Damien Williams,19.9,2.08,RB,True,3.3,KC,12,347,21,damien_williams_RB
22,7,,2.01,3.08,Nick Chubb,21.2,2.09,RB,True,3.4,CLE,12,381,22,nick_chubb_RB
23,12,,2.01,3.08,Adam Thielen,23.3,2.11,WR,True,3.1,MIN,12,287,23,adam_thielen_WR
24,12,,2.02,3.10,Keenan Allen,24.2,2.12,WR,True,2.9,LAC,12,304,24,keenan_allen_WR
25,6,,2.05,3.09,T.Y. Hilton,25.6,3.02,WR,True,2.8,IND,12,293,25,ty_hilton_WR
26,10,,2.01,3.12,Leonard Fournette,26.5,3.03,RB,True,3.6,JAX,12,339,26,leonard_fournette_RB
27,11,,2.01,4.02,Aaron Jones,27.6,3.04,RB,True,3.6,GB,12,396,27,aaron_jones_RB
28,10,,2.04,4.07,Zach Ertz,27.8,3.04,TE,True,4.2,PHI,12,314,28,zach_ertz_TE
29,8,,2.04,4.03,Amari Cooper,28.3,3.04,WR,True,3.7,DAL,12,294,29,amari_cooper_WR
30,12,,1.04,4.07,Pat Mahomes,28.6,3.05,QB,True,7.8,KC,12,253,30,pat_mahomes_QB
31,9,,2.08,4.03,A.J. Green,29.9,3.06,WR,True,3.3,CIN,12,361,31,aj_green_WR
32,6,,1.11,4.07,Marlon Mack,31.1,3.07,RB,True,3.9,IND,12,431,32,marlon_mack_RB
33,9,,1.04,4.07,Devonta Freeman,32.0,3.08,RB,True,4.4,ATL,12,419,33,devonta_freeman_RB
34,4,,2.06,4.11,George Kittle,33.0,3.09,TE,True,4.6,SF,12,344,34,george_kittle_TE
35,6,,2.02,4.06,Josh Jacobs,33.3,3.09,RB,True,3.8,OAK,12,345,35,josh_jacobs_RB
36,5,,2.02,4.10,Kerryon Johnson,34.6,3.11,RB,True,4.5,DET,12,477,36,kerryon_johnson_RB
37,12,,2.10,4.08,Stefon Diggs,36.0,3.12,WR,True,3.8,MIN,12,465,37,stefon_diggs_WR
38,11,,2.01,5.01,Derrick Henry,36.3,3.12,RB,True,5.4,TEN,12,410,38,derrick_henry_RB
39,10,,2.08,4.11,Julian Edelman,37.5,4.01,WR,True,4.1,NE,12,480,39,julian_edelman_WR
40,12,,2.07,5.02,Tyreek Hill,39.0,4.03,WR,True,5.3,KC,12,327,40,tyreek_hill_WR
41,6,,2.06,5.01,David Montgomery,39.2,4.03,RB,True,4.6,CHI,12,310,41,david_montgomery_RB
42,9,,3.02,5.06,Brandin Cooks,41.5,4.06,WR,True,3.4,LAR,12,386,42,brandin_cooks_WR
43,10,,3.02,6.07,Phillip Lindsay,43.1,4.07,RB,True,5.0,DEN,12,371,43,phillip_lindsay_RB
44,8,,3.08,5.09,Mark Ingram,43.8,4.08,RB,True,4.4,BAL,12,336,44,mark_ingram_RB
45,9,,3.05,5.07,Robert Woods,44.3,4.08,WR,True,3.6,LAR,12,366,45,robert_woods_WR
46,5,,3.05,5.09,Kenny Golladay,44.9,4.09,WR,True,3.9,DET,12,377,46,kenny_golladay_WR
47,5,,3.06,5.12,Kenyan Drake,47.4,4.11,RB,True,5.1,MIA,12,333,47,kenyan_drake_RB
48,9,,3.02,5.12,Calvin Ridley,48.2,4.12,WR,True,4.6,ATL,12,269,48,calvin_ridley_WR
49,6,,1.10,6.05,Andrew Luck,48.3,4.12,QB,True,6.5,IND,12,224,49,andrew_luck_QB
50,9,,3.12,6.03,Cooper Kupp,48.9,5.01,WR,True,4.8,LAR,12,257,50,cooper_kupp_WR
51,10,,3.03,6.07,Sony Michel,51.1,5.03,RB,True,5.5,NE,12,323,51,sony_michel_RB
52,11,,4.02,6.08,Tyler Lockett,51.9,5.04,WR,True,4.3,SEA,12,302,52,tyler_lockett_WR
53,7,,4.06,6.09,Chris Godwin,52.5,5.05,WR,True,4.5,TB,12,349,53,chris_godwin_WR
54,7,,3.04,6.08,Jarvis Landry,54.2,5.06,WR,True,5.3,CLE,12,306,54,jarvis_landry_WR
55,11,,3.07,6.07,Chris Carson,54.2,5.06,RB,True,4.8,SEA,12,440,55,chris_carson_RB
